dc_id,time,day_id,room_id,acu_id,setting_t,setting_h,cp_status,fan_speed,return_t,fan_rated_power,fan_min_power,fd_degree_set,temp,group_temp,acu_power,it_power,air_power,pue
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT04,24.0,50.0,0,0.0,25.6,0.0,0.0,0.0,26.21875,"[26.109375, 26.21875]",0.0175624992698431,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT04,24.0,50.0,0,0.0,26.2,0.0,0.0,0.0,26.3125,"[24.5, 26.3125]",0.01217968761920929,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT02,24.0,50.0,0,0.0,24.8,0.0,0.0,0.0,25.765625,"[25.375, 25.765625, 24.953125, 24.75]",0.022187499329447746,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT06,24.5,50.0,0,0.0,25.7,0.0,0.0,0.0,26.203125,"[25.578125, 26.203125]",3.810546875,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT02,24.0,50.0,0,0.0,24.3,0.0,0.0,0.0,26.6875,"[26.6875, 25.796875, 23.703125, 23.890625]",0.02645312435925007,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT05,23.0,50.0,0,0.0,25.0,0.0,0.0,0.0,27.078125,"[24.5, 26.3125, 25.265625, 27.078125]",0.01224218774586916,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT08,24.0,50.0,0,0.0,25.3,0.0,0.0,0.0,25.671875,"[25.671875, 25.609375]",0.013203125447034836,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.765625,"[24.765625, 23.484375]",2.51953125,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT08,24.5,50.0,0,0.0,24.4,0.0,0.0,0.0,27.1875,"[25.75, 27.1875]",0.015273437835276127,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0505,HB-027-JYHIDC-0505HB-027-JYHIDC-0505/JFKT01,24.5,50.0,0,0.0,25.2,0.0,0.0,0.0,25.953125,"[25.953125, 25.765625, 25.953125, 25.765625]",0.015007812529802322,1025.88,563.84,1.5496159394860998
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT01,23.0,50.0,0,0.0,24.5,0.0,0.0,0.0,26.25,"[25.96875, 26.25, 25.96875, 26.25]",2.580078125,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT04,23.0,50.0,0,0.0,25.1,0.0,0.0,0.0,25.65625,"[25.5625, 25.65625]",0.0,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT06,23.0,55.0,0,0.0,24.7,0.0,0.0,0.0,26.75,"[26.234375, 26.75]",0.017484374344348907,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT05,23.0,55.0,0,0.0,26.1,0.0,0.0,0.0,26.75,"[25.5625, 25.65625, 26.234375, 26.75]",0.01887499913573265,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT05,25.0,50.0,0,0.0,26.1,0.0,0.0,0.0,26.21875,"[26.109375, 26.21875, 25.265625, 25.84375]",2.259765625,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0610,HB-027-JYHIDC-0610HB-027-JYHIDC-0610/JFKT01,25.0,50.0,0,0.0,25.7,0.0,0.0,0.0,25.078125,"[25.078125, 24.765625]",1.16015625,1233.0,573.58,1.465190592051906
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT05,23.0,50.0,0,0.0,26.3,0.0,0.0,0.0,26.484375,"[26.484375, 25.953125, 26.484375, 25.953125]",0.024640625342726707,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.796875,"[25.796875, 25.0625, 25.796875, 25.0625]",0.013046874664723873,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT04,24.0,50.0,0,0.0,25.5,0.0,0.0,0.0,27.65625,"[27.34375, 27.65625]",0.022187499329447746,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT07,23.0,61.0,0,0.0,24.9,0.0,0.0,0.0,27.1875,"[25.578125, 26.203125, 25.75, 27.1875]",0.024265624582767487,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT05,24.5,55.0,0,0.0,24.9,0.0,0.0,0.0,25.265625,"[24.90625, 25.015625, 25.265625, 23.796875]",0.013460937887430191,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT02,23.0,50.0,0,0.0,25.0,0.0,0.0,0.0,25.9375,"[25.9375, 25.25]",2.779296875,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060703,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT06,25.0,50.0,0,0.0,25.8,0.0,0.0,0.0,25.84375,"[25.265625, 25.84375]",0.018671875819563866,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT03,24.0,50.0,0,0.0,24.8,0.0,0.0,0.0,27.65625,"[27.34375, 27.65625, 26.6875, 25.796875]",0.034843750298023224,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT03,24.5,50.0,0,0.0,24.6,0.0,0.0,0.0,26.8125,"[25.65625, 26.734375, 26.8125, 26.15625]",0.013343749567866325,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0610,HB-027-JYHIDC-0610HB-027-JYHIDC-0610/JFKT01,25.0,50.0,0,0.0,24.7,0.0,0.0,0.0,25.078125,"[25.078125, 24.765625]",1.16015625,1233.0,573.58,1.465190592051906
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT04,23.0,50.0,0,0.0,25.1,0.0,0.0,0.0,25.65625,"[25.5625, 25.65625]",0.0,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT08,24.0,50.0,0,0.0,25.3,0.0,0.0,0.0,25.671875,"[25.671875, 25.609375]",0.013203125447034836,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT05,23.0,50.0,0,0.0,25.0,0.0,0.0,0.0,27.078125,"[24.5, 26.3125, 25.265625, 27.078125]",0.01224218774586916,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT04,24.0,50.0,0,0.0,25.5,0.0,0.0,0.0,27.65625,"[27.34375, 27.65625]",0.022187499329447746,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT06,25.0,50.0,0,0.0,25.8,0.0,0.0,0.0,25.84375,"[25.265625, 25.84375]",0.018671875819563866,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT05,23.0,55.0,0,0.0,26.1,0.0,0.0,0.0,26.75,"[25.5625, 25.65625, 26.234375, 26.75]",0.01887499913573265,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT06,23.0,55.0,0,0.0,25.7,0.0,0.0,0.0,26.75,"[26.234375, 26.75]",0.017484374344348907,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT02,23.0,50.0,0,0.0,24.7,0.0,0.0,0.0,25.9375,"[25.9375, 25.25]",2.779296875,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT01,23.0,50.0,0,0.0,24.5,0.0,0.0,0.0,26.25,"[25.96875, 26.25, 25.96875, 26.25]",2.580078125,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT04,24.0,50.0,0,0.0,25.0,0.0,0.0,0.0,24.765625,"[24.765625, 23.484375]",0.02214062586426735,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.640625,"[22.640625, 22.03125]",0.019593749195337296,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT04,24.5,50.0,0,0.0,24.6,0.0,0.0,0.0,26.8125,"[26.8125, 26.15625]",0.01257031224668026,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT02,24.0,50.0,0,0.0,24.0,0.0,0.0,0.0,25.0625,"[24.796875, 25.0625]",2.75,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT01,24.0,50.0,0,0.0,25.0,0.0,0.0,0.0,23.890625,"[23.703125, 23.890625]",0.012562500312924385,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT06,24.5,50.0,0,0.0,25.7,0.0,0.0,0.0,26.203125,"[25.578125, 26.203125]",3.810546875,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0613,HB-027-JYHIDC-0613HB-027-JYHIDC-0613/JFKT02,23.0,40.0,0,0.0,24.7,0.0,0.0,0.0,25.1875,"[23.796875, 25.1875]",0.018843749538064003,0.0,940.13,inf
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT05,25.0,50.0,0,0.0,26.1,0.0,0.0,0.0,26.015625,"[25.8125, 26.015625, 25.265625, 25.84375]",2.259765625,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT05,24.5,55.0,0,0.0,24.9,0.0,0.0,0.0,25.015625,"[24.90625, 25.015625, 24.453125, 23.796875]",0.013460937887430191,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0613,HB-027-JYHIDC-0613HB-027-JYHIDC-0613/JFKT03,23.0,42.0,0,0.0,22.6,0.0,0.0,0.0,25.1875,"[23.796875, 25.1875]",0.010070312768220901,0.0,940.13,inf
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT02,24.5,50.0,0,0.0,26.8,0.0,0.0,0.0,26.734375,"[26.203125, 25.296875, 25.65625, 26.734375]",0.025453124195337296,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT02,24.0,50.0,0,0.0,24.2,0.0,0.0,0.0,26.6875,"[26.6875, 25.796875, 23.703125, 23.890625]",0.02645312435925007,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0505,HB-027-JYHIDC-0505HB-027-JYHIDC-0505/JFKT02,24.5,50.0,0,0.0,25.2,0.0,0.0,0.0,25.109375,"[25.109375, 23.875]",0.015531250275671482,1025.88,563.84,1.5496159394860998
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT06,24.5,50.0,0,0.0,24.7,0.0,0.0,0.0,25.1875,"[24.296875, 25.1875]",2.48046875,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT01,24.0,50.0,0,0.0,24.9,0.0,0.0,0.0,25.765625,"[25.375, 25.765625]",0.012781250290572643,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT02,24.0,50.0,0,0.0,24.8,0.0,0.0,0.0,25.765625,"[25.375, 25.765625, 24.953125, 24.75]",0.022187499329447746,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT05,23.0,50.0,0,0.0,26.3,0.0,0.0,0.0,26.484375,"[26.484375, 25.953125, 26.484375, 25.953125]",0.024640625342726707,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT07,23.0,61.0,0,0.0,25.0,0.0,0.0,0.0,27.1875,"[25.578125, 26.203125, 25.75, 27.1875]",0.024265624582767487,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT03,24.0,50.0,0,0.0,25.5,0.0,0.0,0.0,25.0625,"[24.796875, 25.0625]",0.017656249925494194,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0613,HB-027-JYHIDC-0613HB-027-JYHIDC-0613/JFKT01,23.0,40.0,0,0.0,23.9,0.0,0.0,0.0,25.625,"[24.171875, 25.625]",0.01034375000745058,0.0,940.13,inf
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT03,24.0,50.0,0,0.0,26.0,0.0,0.0,0.0,24.953125,"[24.953125, 24.75]",0.020921874791383743,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0608,HB-027-JYHIDC-0608HB-027-JYHIDC-0608/JFKT01,24.0,50.0,0,0.0,24.6,0.0,0.0,0.0,25.9375,"[25.9375, 24.734375]",0.014632812701165676,0.0,351.5,inf
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.765625,"[23.765625, 23.0625, 23.765625, 23.0625]",0.013046874664723873,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0610,HB-027-JYHIDC-0610HB-027-JYHIDC-0610/JFKT03,24.0,50.0,0,0.0,25.8,0.0,0.0,0.0,27.59375,"[26.484375, 27.59375]",0.012312499806284904,1233.0,573.58,1.465190592051906
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0505,HB-027-JYHIDC-0505HB-027-JYHIDC-0505/JFKT01,24.5,50.0,0,0.0,25.2,0.0,0.0,0.0,25.953125,"[25.953125, 25.765625, 25.953125, 25.765625]",0.015007812529802322,1025.88,563.84,1.5496159394860998
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT04,24.0,50.0,0,0.0,26.2,0.0,0.0,0.0,26.3125,"[24.5, 26.3125]",0.01217968761920929,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT01,24.5,50.0,0,0.0,26.0,0.0,0.0,0.0,26.203125,"[26.203125, 25.296875]",0.013757812790572643,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT07,24.5,50.0,0,0.0,24.3,0.0,0.0,0.0,25.1875,"[24.296875, 25.1875]",2.580078125,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT01,23.0,50.0,0,0.0,25.3,0.0,0.0,0.0,26.796875,"[25.8125, 26.796875, 25.8125, 26.796875]",0.011859375052154064,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT06,24.0,50.0,0,0.0,24.2,0.0,0.0,0.0,27.078125,"[25.265625, 27.078125]",0.01114062499254942,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0610,HB-027-JYHIDC-0610HB-027-JYHIDC-0610/JFKT02,24.0,50.0,0,0.0,25.0,0.0,0.0,0.0,27.59375,"[25.078125, 24.765625, 26.484375, 27.59375]",2.30078125,1233.0,573.58,1.465190592051906
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT04,24.0,50.0,0,0.0,24.6,0.0,0.0,0.0,26.015625,"[25.8125, 26.015625]",0.0175624992698431,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.765625,"[24.765625, 23.484375]",2.51953125,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT08,24.5,50.0,0,0.0,25.4,0.0,0.0,0.0,27.1875,"[25.75, 27.1875]",0.015273437835276127,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060704,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT03,23.0,50.0,0,0.0,23.9,0.0,0.0,0.0,25.9375,"[25.9375, 25.25]",1.0302734375,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT01,23.0,50.0,0,0.0,25.5,0.0,0.0,0.0,27.1875,"[26.15625, 27.1875, 26.15625, 27.1875]",0.011492187157273293,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.640625,"[22.640625, 22.03125]",0.019593749195337296,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT02,24.0,50.0,0,0.0,24.2,0.0,0.0,0.0,26.421875,"[26.421875, 25.59375, 23.734375, 24.453125]",0.02645312435925007,4678.0,1941.12,1.4149465583582728
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT03,23.0,50.0,0,0.0,23.9,0.0,0.0,0.0,26.15625,"[26.15625, 25.75]",1.0302734375,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT04,24.0,50.0,0,0.0,25.0,0.0,0.0,0.0,24.765625,"[24.765625, 23.484375]",0.02214062586426735,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT03,24.5,50.0,0,0.0,24.9,0.0,0.0,0.0,26.8125,"[25.65625, 26.734375, 26.8125, 26.15625]",0.013343749567866325,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0610,HB-027-JYHIDC-0610HB-027-JYHIDC-0610/JFKT03,24.0,50.0,0,0.0,25.8,0.0,0.0,0.0,27.59375,"[26.4375, 27.59375]",0.012312499806284904,1233.0,573.58,1.465190592051906
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT04,24.0,50.0,0,0.0,24.6,0.0,0.0,0.0,26.015625,"[25.8125, 26.015625]",0.016984375193715096,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT04,23.0,50.0,0,0.0,25.4,0.0,0.0,0.0,25.65625,"[25.5625, 25.65625]",0.0,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0613,HB-027-JYHIDC-0613HB-027-JYHIDC-0613/JFKT01,23.0,40.0,0,0.0,23.9,0.0,0.0,0.0,25.625,"[24.171875, 25.625]",9.640625,0.0,940.13,inf
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT03,24.0,50.0,0,0.0,25.5,0.0,0.0,0.0,25.0625,"[24.796875, 25.0625]",0.024187499657273293,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0702,HB-027-JYHIDC-0702HB-027-JYHIDC-0702/JFKT02,23.0,50.0,0,0.0,23.7,0.0,0.0,0.0,26.15625,"[26.15625, 25.75]",0.011749999597668648,3247.5,1894.59,1.5833995381062356
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT03,24.0,50.0,0,0.0,26.0,0.0,0.0,0.0,25.15625,"[25.09375, 25.15625]",0.01965625025331974,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT06,25.0,50.0,0,0.0,25.8,0.0,0.0,0.0,25.84375,"[25.265625, 25.84375]",0.011218749918043613,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0608,HB-027-JYHIDC-0608HB-027-JYHIDC-0608/JFKT01,24.0,50.0,0,0.0,24.6,0.0,0.0,0.0,25.9375,"[25.9375, 24.734375]",0.014171875081956387,0.0,351.5,inf
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0510,HB-027-JYHIDC-0510HB-027-JYHIDC-0510/JFKT06,24.5,50.0,0,0.0,25.4,0.0,0.0,0.0,26.203125,"[25.578125, 26.203125]",3.810546875,5061.0,2782.84,1.5498597115194626
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0701,HB-027-JYHIDC-0701HB-027-JYHIDC-0701/JFKT04,24.0,50.0,0,0.0,26.2,0.0,0.0,0.0,26.3125,"[24.5, 26.3125]",0.010398437269032001,3851.0,2133.31,1.553962607115035
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0610,HB-027-JYHIDC-0610HB-027-JYHIDC-0610/JFKT02,24.0,50.0,0,0.0,25.0,0.0,0.0,0.0,27.59375,"[24.765625, 24.578125, 26.4375, 27.59375]",2.30078125,1233.0,573.58,1.465190592051906
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0616,HB-027-JYHIDC-0616HB-027-JYHIDC-0616/JFKT02,24.0,50.0,0,0.0,23.7,0.0,0.0,0.0,25.0625,"[24.796875, 25.0625]",0.010468750260770321,2904.0,1453.34,1.500461432506887
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT06,24.5,50.0,0,0.0,24.7,0.0,0.0,0.0,25.1875,"[24.296875, 25.1875]",2.48046875,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0501,HB-027-JYHIDC-0501HB-027-JYHIDC-0501/JFKT05,24.5,55.0,0,0.0,24.9,0.0,0.0,0.0,24.984375,"[24.78125, 24.984375, 24.453125, 23.84375]",0.013460937887430191,3486.0,2265.06,1.6497590361445782
HB-027-JYHIDC,2022060705,20220607,HB-027-JYHIDC-0506,HB-027-JYHIDC-0506HB-027-JYHIDC-0506/JFKT01,24.0,50.0,0,0.0,25.0,0.0,0.0,0.0,24.453125,"[23.734375, 24.453125]",0.012562500312924385,4678.0,1941.12,1.4149465583582728
